timestamp,open,high,low,close,volume
2023-05-02T09:30:00,318.53,318.72,314.17,315.28,3794600
2023-05-03T09:30:00,315.28,317.42,313.93,316.77,3944799
2023-05-04T09:30:00,316.77,316.87,311.9,313.99,3809112
2023-05-05T09:30:00,313.99,315.43,303.41,304.3,3424597
2023-05-08T09:30:00,304.3,305.26,299.35,304.95,3953609
2023-05-09T09:30:00,304.95,306.09,302.99,303.62,1465316
2023-05-10T09:30:00,303.62,312.5,299.84,308.03,3697998
2023-05-11T09:30:00,308.03,309.18,302.54,302.56,3559104
2023-05-12T09:30:00,302.56,306.68,297.27,297.38,5778041
2023-05-15T09:30:00,297.38,297.92,294.19,297.42,3193451
2023-05-16T09:30:00,297.42,299.59,288.77,289.52,6247045
2023-05-17T09:30:00,289.52,290.75,281.68,285.25,2981782
2023-05-18T09:30:00,285.25,288.37,277.42,280.77,3952944
2023-05-19T09:30:00,280.77,281.7,275.83,276.47,3461589
2023-05-22T09:30:00,276.47,282.0,274.05,277.46,3397862
2023-05-23T09:30:00,277.46,281.51,276.72,280.36,4391006
2023-05-24T09:30:00,280.36,280.68,277.84,280.43,2578867
2023-05-25T09:30:00,280.43,282.24,277.15,279.79,2377634
2023-05-26T09:30:00,279.79,280.33,275.73,278.2,2215140
2023-05-29T09:30:00,278.2,282.12,276.47,280.77,2767135
2023-05-30T09:30:00,280.77,284.99,269.8,270.89,4481839
2023-05-31T09:30:00,270.89,273.12,268.61,272.62,2715679
2023-06-01T09:30:00,272.62,273.47,265.69,268.32,4917150
2023-06-02T09:30:00,268.32,269.23,264.87,268.02,4637525
2023-06-05T09:30:00,268.02,270.2,267.57,269.43,5243123
2023-06-06T09:30:00,269.43,277.28,268.23,276.52,3385300
2023-06-07T09:30:00,276.52,281.93,274.14,278.28,1295773
2023-06-08T09:30:00,278.28,281.14,269.69,274.19,1172082
2023-06-09T09:30:00,274.19,280.48,271.45,276.84,1501937
2023-06-12T09:30:00,276.84,279.28,276.27,277.92,1387760
2023-06-13T09:30:00,277.92,280.04,270.94,272.82,4440787
2023-06-14T09:30:00,272.82,276.02,270.73,271.16,3719953
2023-06-15T09:30:00,271.16,279.06,270.08,277.8,1300800
2023-06-16T09:30:00,277.8,283.14,274.89,282.22,5067929
2023-06-19T09:30:00,282.22,282.38,279.0,279.54,4303147
2023-06-20T09:30:00,279.54,279.68,273.47,274.72,1349543
2023-06-21T09:30:00,274.72,277.04,270.12,270.98,2451238
2023-06-22T09:30:00,270.98,271.33,268.93,270.8,2675275
2023-06-23T09:30:00,270.8,271.56,265.5,268.63,5244271
2023-06-26T09:30:00,268.63,270.71,267.74,269.31,4594762
2023-06-27T09:30:00,269.31,270.28,262.32,264.42,2303602
2023-06-28T09:30:00,264.42,271.51,263.61,270.46,6019820
2023-06-29T09:30:00,270.46,270.57,269.13,270.22,3372908
2023-06-30T09:30:00,270.22,276.14,269.48,274.59,5776542
2023-07-03T09:30:00,274.59,280.02,274.47,278.34,4918509
2023-07-04T09:30:00,278.34,286.52,276.88,283.61,3069939
2023-07-05T09:30:00,283.61,285.02,276.72,276.96,3609376
2023-07-06T09:30:00,276.96,278.81,262.6,266.47,6365007
2023-07-07T09:30:00,266.47,268.68,263.89,268.51,2071525
2023-07-10T09:30:00,268.51,271.59,267.2,270.94,2534719
2023-07-11T09:30:00,270.94,271.93,264.74,267.78,2349404
2023-07-12T09:30:00,267.78,267.79,265.6,266.48,4012250
2023-07-13T09:30:00,266.48,268.36,265.3,266.53,2321005
2023-07-14T09:30:00,266.53,269.1,262.41,265.77,2189488
2023-07-17T09:30:00,265.77,271.6,264.6,268.55,4520522
2023-07-18T09:30:00,268.55,269.58,264.41,267.52,4839234
2023-07-19T09:30:00,267.52,268.96,265.38,267.32,2511887
2023-07-20T09:30:00,267.32,267.85,260.06,260.84,6038963
2023-07-21T09:30:00,260.84,271.91,260.61,269.52,6124886
2023-07-24T09:30:00,269.52,270.2,269.37,269.62,3034356
2023-07-25T09:30:00,269.62,270.9,263.96,267.28,3706710
2023-07-26T09:30:00,267.28,268.86,260.74,262.41,4970353
2023-07-27T09:30:00,262.41,266.06,261.96,265.25,1359765
2023-07-28T09:30:00,265.25,272.57,264.92,270.47,5912934
2023-07-31T09:30:00,270.47,271.08,263.53,265.91,2025133
2023-08-01T09:30:00,265.91,270.74,265.64,269.75,3631921
2023-08-02T09:30:00,269.75,270.52,262.48,263.84,4190103
2023-08-03T09:30:00,263.84,265.64,262.73,264.12,4664008
2023-08-04T09:30:00,264.12,266.62,263.72,263.9,3601902
2023-08-07T09:30:00,263.9,269.14,262.85,268.43,3255459
2023-08-08T09:30:00,268.43,273.1,265.68,270.05,2303629
2023-08-09T09:30:00,270.05,278.41,269.24,275.84,4148704
2023-08-10T09:30:00,275.84,279.34,272.28,272.96,3677798
2023-08-11T09:30:00,272.96,274.78,264.96,265.77,2036073
2023-08-14T09:30:00,265.77,271.0,265.49,267.87,2986598
2023-08-15T09:30:00,267.87,274.66,267.85,268.04,4592462
2023-08-16T09:30:00,268.04,269.86,263.82,264.74,2305824
2023-08-17T09:30:00,264.74,271.43,263.76,269.02,3102794
2023-08-18T09:30:00,269.02,271.76,268.69,271.06,4861491
2023-08-21T09:30:00,271.06,275.72,269.44,274.18,2680584
2023-08-22T09:30:00,274.18,276.12,270.52,274.02,2457350
2023-08-23T09:30:00,274.02,275.06,271.33,271.46,5072213
2023-08-24T09:30:00,271.46,273.97,266.57,269.16,3534030
2023-08-25T09:30:00,269.16,270.77,263.43,266.53,2733166
2023-08-28T09:30:00,266.53,268.65,264.1,264.44,1433156
2023-08-29T09:30:00,264.44,265.63,259.16,260.25,4227270
2023-08-30T09:30:00,260.25,268.99,257.4,267.9,3582960
2023-08-31T09:30:00,267.9,269.67,258.97,260.84,5761451
2023-09-01T09:30:00,260.84,262.69,259.9,262.25,3940128
2023-09-04T09:30:00,262.25,265.57,260.75,265.16,4115808
2023-09-05T09:30:00,265.16,267.7,257.77,258.66,5152104
2023-09-06T09:30:00,258.66,262.96,247.21,249.74,3680000
2023-09-07T09:30:00,249.74,256.7,248.77,253.46,2362036
2023-09-08T09:30:00,253.46,258.27,252.38,255.5,1443460
2023-09-11T09:30:00,255.5,258.4,251.79,256.53,3104067
2023-09-12T09:30:00,256.53,262.14,256.39,261.71,3203962
2023-09-13T09:30:00,261.71,262.69,246.83,248.89,2016861
2023-09-14T09:30:00,248.89,254.33,245.68,252.11,2595023
2023-09-15T09:30:00,252.11,256.06,251.19,252.99,3320799
2023-09-18T09:30:00,252.99,253.99,252.6,253.75,3897613
2023-09-19T09:30:00,253.75,257.06,247.19,248.57,5603386
2023-09-20T09:30:00,248.57,250.01,245.12,245.49,3220568
2023-09-21T09:30:00,245.49,254.94,243.1,251.49,3627274
2023-09-22T09:30:00,251.49,253.31,248.38,250.33,3520337
2023-09-25T09:30:00,250.33,251.4,241.54,245.48,3605241
2023-09-26T09:30:00,245.48,248.71,243.04,243.86,3042127
2023-09-27T09:30:00,243.86,245.62,242.44,242.59,3361064
2023-09-28T09:30:00,242.59,244.52,239.35,243.1,2493961
2023-09-29T09:30:00,243.1,245.3,241.34,242.14,4333355
2023-10-02T09:30:00,242.14,242.39,238.27,238.31,3249707
2023-10-03T09:30:00,238.31,242.13,237.66,239.81,1903802
2023-10-04T09:30:00,239.81,241.77,234.35,235.54,3128382
2023-10-05T09:30:00,235.54,238.42,233.53,235.62,1931305
2023-10-06T09:30:00,235.62,235.77,228.61,230.42,2447078
2023-10-09T09:30:00,230.42,230.74,222.36,224.32,2706682
2023-10-10T09:30:00,224.32,224.92,218.34,221.01,5041110
2023-10-11T09:30:00,221.01,222.07,220.01,220.82,1475188
2023-10-12T09:30:00,220.82,223.14,219.08,221.64,2220446
2023-10-13T09:30:00,221.64,223.48,220.11,220.52,3407492
2023-10-16T09:30:00,220.52,226.72,219.9,222.3,2359749
2023-10-17T09:30:00,222.3,224.92,221.56,221.73,1673797
2023-10-18T09:30:00,221.73,222.89,219.3,219.4,3052919
2023-10-19T09:30:00,219.4,222.13,215.42,217.24,4744763
2023-10-20T09:30:00,217.24,217.91,217.11,217.26,4151672
2023-10-23T09:30:00,217.26,218.55,217.16,218.38,3125317
2023-10-24T09:30:00,218.38,219.83,214.05,217.2,2159512
2023-10-25T09:30:00,217.2,222.6,215.2,219.78,2286392
2023-10-26T09:30:00,219.78,227.17,216.81,223.75,2405011
2023-10-27T09:30:00,223.75,224.19,220.95,223.75,3185953
2023-10-30T09:30:00,223.75,225.8,222.76,225.22,2805134
2023-10-31T09:30:00,225.22,226.55,223.02,224.07,1237175
2023-11-01T09:30:00,224.07,228.45,221.95,228.38,1803273
2023-11-02T09:30:00,228.38,230.82,227.21,228.35,4629161
2023-11-03T09:30:00,228.35,237.58,224.35,235.21,2587486
2023-11-06T09:30:00,235.21,236.36,232.48,233.18,1631260
2023-11-07T09:30:00,233.18,236.74,232.38,235.69,1302786
2023-11-08T09:30:00,235.69,237.01,230.65,231.03,5069514
2023-11-09T09:30:00,231.03,231.89,228.7,229.24,1490736
2023-11-10T09:30:00,229.24,230.68,225.25,228.08,1314979
2023-11-13T09:30:00,228.08,230.37,226.16,227.06,4118952
2023-11-14T09:30:00,227.06,227.24,224.07,225.54,3564606
2023-11-15T09:30:00,225.54,226.52,222.78,225.84,4435498
2023-11-16T09:30:00,225.84,231.95,224.2,230.19,4816211
2023-11-17T09:30:00,230.19,233.16,227.42,230.71,3103938
2023-11-20T09:30:00,230.71,232.84,227.66,229.58,3541260
2023-11-21T09:30:00,229.58,230.2,227.13,228.59,4247766
2023-11-22T09:30:00,228.59,229.27,219.21,221.9,2162155
2023-11-23T09:30:00,221.9,222.78,217.73,218.13,2620986
2023-11-24T09:30:00,218.13,221.79,215.41,219.92,3378627
2023-11-27T09:30:00,219.92,222.38,219.19,221.61,1161369
2023-11-28T09:30:00,221.61,222.69,218.31,219.37,1393766
2023-11-29T09:30:00,219.37,220.48,215.75,217.45,2854751
2023-11-30T09:30:00,217.45,221.66,217.36,219.34,2377626
2023-12-01T09:30:00,219.34,220.37,215.41,217.51,1585312
2023-12-04T09:30:00,217.51,222.9,213.81,221.51,2071087
2023-12-05T09:30:00,221.51,224.49,220.71,223.7,3336394
2023-12-06T09:30:00,223.7,224.48,222.66,224.08,3105787
2023-12-07T09:30:00,224.08,226.66,221.14,221.55,2307136
2023-12-08T09:30:00,221.55,224.22,221.5,223.86,5368560
2023-12-11T09:30:00,223.86,224.36,221.51,223.39,4830622
2023-12-12T09:30:00,223.39,226.96,222.37,225.31,4473022
2023-12-13T09:30:00,225.31,226.93,222.27,222.93,2817438
2023-12-14T09:30:00,222.93,223.87,221.41,223.31,4150335
2023-12-15T09:30:00,223.31,224.6,220.02,220.63,5559358
2023-12-18T09:30:00,220.63,223.51,219.66,221.54,2725062
2023-12-19T09:30:00,221.54,223.8,219.66,223.04,2181482
2023-12-20T09:30:00,223.04,224.77,213.83,215.76,5477566
2023-12-21T09:30:00,215.76,217.58,212.93,214.34,2666013
2023-12-22T09:30:00,214.34,216.57,211.45,212.12,4772245
2023-12-25T09:30:00,212.12,213.53,210.66,212.84,2498030
2023-12-26T09:30:00,212.84,214.49,207.76,210.74,5257724
2023-12-27T09:30:00,210.74,212.68,202.09,206.48,2839103
2023-12-28T09:30:00,206.48,209.67,204.54,208.33,2568324
2023-12-29T09:30:00,208.33,209.9,202.81,204.05,2287000
