timestamp,open,high,low,close,volume
2023-06-23T09:30:00,128.81,133.72,124.63,132.79,1933690
2023-06-26T09:30:00,132.79,133.74,127.82,130.0,4886252
2023-06-27T09:30:00,130.0,132.77,117.27,118.04,8637672
2023-06-28T09:30:00,118.04,119.89,112.41,115.35,5944753
2023-06-29T09:30:00,115.35,115.45,113.26,114.13,3240587
2023-06-30T09:30:00,114.13,118.39,112.36,116.14,2829171
2023-07-03T09:30:00,116.14,117.14,107.21,107.87,5455354
2023-07-04T09:30:00,107.87,108.93,103.96,107.24,2459304
2023-07-05T09:30:00,107.24,107.38,104.77,106.46,5192091
2023-07-06T09:30:00,106.46,107.98,103.42,104.69,1897556
2023-07-07T09:30:00,104.69,105.2,101.58,104.5,4615580
2023-07-10T09:30:00,104.5,105.93,101.46,103.91,1887149
2023-07-11T09:30:00,103.91,106.25,97.02,97.05,3849797
2023-07-12T09:30:00,97.05,97.43,89.59,90.99,2215528
2023-07-13T09:30:00,90.99,91.01,84.18,88.32,2466352
2023-07-14T09:30:00,88.32,92.02,88.15,90.91,3322701
2023-07-17T09:30:00,90.91,95.41,89.22,92.29,1272595
2023-07-18T09:30:00,92.29,93.5,86.5,90.23,2014000
2023-07-19T09:30:00,90.23,97.17,89.99,93.24,5672680
2023-07-20T09:30:00,93.24,94.73,86.05,88.73,2094379
2023-07-21T09:30:00,88.73,96.33,88.31,92.41,5711624
2023-07-24T09:30:00,92.41,94.19,90.24,90.65,5507513
2023-07-25T09:30:00,90.65,90.67,87.83,90.33,3614672
2023-07-26T09:30:00,90.33,91.46,86.93,88.07,5914133
2023-07-27T09:30:00,88.07,92.81,87.25,92.17,5016614
2023-07-28T09:30:00,92.17,92.31,86.95,89.5,2425708
2023-07-31T09:30:00,89.5,90.56,88.24,88.5,3168521
2023-08-01T09:30:00,88.5,92.26,87.26,91.57,2236519
2023-08-02T09:30:00,91.57,91.89,89.91,91.48,1883952
2023-08-03T09:30:00,91.48,93.71,87.83,88.42,2851421
2023-08-04T09:30:00,88.42,94.14,88.15,91.91,1810961
2023-08-07T09:30:00,91.91,96.12,88.32,94.62,4228721
2023-08-08T09:30:00,94.62,94.96,90.01,92.75,1728910
2023-08-09T09:30:00,92.75,94.37,92.23,93.78,2936557
2023-08-10T09:30:00,93.78,98.3,90.8,95.97,4851584
2023-08-11T09:30:00,95.97,97.66,91.38,91.96,3393922
2023-08-14T09:30:00,91.96,97.07,90.88,94.36,6140830
2023-08-15T09:30:00,94.36,94.43,88.25,90.27,2225376
2023-08-16T09:30:00,90.27,97.6,90.01,95.7,3687558
2023-08-17T09:30:00,95.7,96.91,91.36,94.07,3455618
2023-08-18T09:30:00,94.07,94.91,82.86,85.1,4067562
2023-08-21T09:30:00,85.1,92.34,84.22,90.79,6565805
2023-08-22T09:30:00,90.79,94.46,89.76,93.63,3994358
2023-08-23T09:30:00,93.63,95.71,90.7,91.09,3144538
2023-08-24T09:30:00,91.09,91.56,83.8,84.12,6020909
2023-08-25T09:30:00,84.12,87.74,83.55,87.18,6040284
2023-08-28T09:30:00,87.18,87.99,86.19,86.82,2360937
2023-08-29T09:30:00,86.82,88.54,86.01,86.36,2876312
2023-08-30T09:30:00,86.36,87.85,85.29,86.56,1305735
2023-08-31T09:30:00,86.56,91.69,83.89,89.91,4825183
2023-09-01T09:30:00,89.91,92.02,79.42,80.77,7885878
2023-09-04T09:30:00,80.77,80.98,77.23,79.57,1524461
2023-09-05T09:30:00,79.57,82.07,78.84,79.24,3644076
2023-09-06T09:30:00,79.24,81.2,77.46,77.91,5193005
2023-09-07T09:30:00,77.91,78.37,73.71,75.4,5123554
2023-09-08T09:30:00,75.4,78.73,73.02,77.68,3372285
2023-09-11T09:30:00,77.68,79.66,74.62,75.6,2006936
2023-09-12T09:30:00,75.6,78.92,73.48,76.41,4059090
2023-09-13T09:30:00,76.41,80.75,75.52,78.3,2774053
2023-09-14T09:30:00,78.3,79.89,74.13,75.4,2496646
2023-09-15T09:30:00,75.4,80.14,74.57,77.1,4721894
2023-09-18T09:30:00,77.1,83.66,73.62,82.33,4737494
2023-09-19T09:30:00,82.33,85.91,78.73,80.87,4197763
2023-09-20T09:30:00,80.87,82.51,80.48,80.62,1582972
2023-09-21T09:30:00,80.62,81.79,77.18,81.32,1091071
2023-09-22T09:30:00,81.32,82.19,73.65,76.36,4035537
2023-09-25T09:30:00,76.36,79.1,74.77,78.29,4352421
2023-09-26T09:30:00,78.29,80.03,77.44,78.94,2823859
2023-09-27T09:30:00,78.94,79.88,75.92,76.15,2144062
2023-09-28T09:30:00,76.15,78.56,74.76,77.98,6050964
2023-09-29T09:30:00,77.98,79.23,75.18,75.92,1930441
2023-10-02T09:30:00,75.92,82.33,75.48,81.91,1907495
2023-10-03T09:30:00,81.91,88.94,79.48,86.13,2377636
2023-10-04T09:30:00,86.13,88.26,77.16,78.3,5237521
2023-10-05T09:30:00,78.3,85.23,77.09,82.54,5570550
2023-10-06T09:30:00,82.54,83.38,73.75,75.37,6194719
2023-10-09T09:30:00,75.37,78.01,75.13,76.65,1205443
2023-10-10T09:30:00,76.65,82.57,75.25,79.84,2823653
2023-10-11T09:30:00,79.84,81.07,77.39,79.25,1224367
2023-10-12T09:30:00,79.25,81.29,77.14,77.41,4875977
2023-10-13T09:30:00,77.41,78.91,74.06,74.65,5510373
2023-10-16T09:30:00,74.65,75.15,70.14,74.37,4305420
2023-10-17T09:30:00,74.37,76.63,71.62,74.98,1482980
2023-10-18T09:30:00,74.98,78.02,72.86,77.96,5288469
2023-10-19T09:30:00,77.96,79.34,76.1,79.19,2674261
2023-10-20T09:30:00,79.19,81.78,72.86,74.97,4969337
2023-10-23T09:30:00,74.97,77.26,73.29,75.58,4409056
2023-10-24T09:30:00,75.58,76.27,74.09,75.32,4499229
2023-10-25T09:30:00,75.32,76.2,74.14,74.82,2425575
2023-10-26T09:30:00,74.82,75.1,69.22,71.03,1895079
2023-10-27T09:30:00,71.03,72.38,66.67,68.47,3025200
2023-10-30T09:30:00,68.47,69.16,64.97,66.71,2770001
2023-10-31T09:30:00,66.71,66.77,63.31,65.33,2481707
2023-11-01T09:30:00,65.33,68.2,64.55,67.46,6097486
2023-11-02T09:30:00,67.46,69.68,64.93,67.27,4213186
2023-11-03T09:30:00,67.27,68.13,62.57,63.69,6723027
2023-11-06T09:30:00,63.69,67.76,63.63,65.71,4229124
2023-11-07T09:30:00,65.71,68.17,64.79,67.37,1696130
2023-11-08T09:30:00,67.37,71.32,66.25,70.93,6352033
2023-11-09T09:30:00,70.93,73.36,65.98,66.07,3367750
2023-11-10T09:30:00,66.07,67.87,62.98,63.81,6078664
2023-11-13T09:30:00,63.81,67.8,62.3,66.73,6073425
2023-11-14T09:30:00,66.73,67.5,65.25,67.1,3167254
2023-11-15T09:30:00,67.1,67.85,64.86,67.79,3566552
2023-11-16T09:30:00,67.79,70.28,66.98,68.22,3428577
2023-11-17T09:30:00,68.22,69.73,68.07,69.59,5866470
2023-11-20T09:30:00,69.59,71.71,68.9,70.39,1307929
2023-11-21T09:30:00,70.39,75.05,69.4,73.57,3605419
2023-11-22T09:30:00,73.57,77.03,71.04,76.59,3391675
2023-11-23T09:30:00,76.59,76.94,70.98,73.61,2875536
2023-11-24T09:30:00,73.61,74.82,71.62,71.96,4995196
2023-11-27T09:30:00,71.96,73.13,65.2,67.23,5271113
2023-11-28T09:30:00,67.23,68.99,64.39,65.09,5039929
2023-11-29T09:30:00,65.09,68.57,65.06,68.06,3969508
2023-11-30T09:30:00,68.06,69.49,67.16,69.11,2525576
2023-12-01T09:30:00,69.11,69.77,68.75,69.77,3939026
2023-12-04T09:30:00,69.77,77.24,68.3,75.3,8937979
2023-12-05T09:30:00,75.3,75.92,70.12,70.54,2452935
2023-12-06T09:30:00,70.54,74.88,68.83,73.84,5455963
2023-12-07T09:30:00,73.84,81.07,72.28,77.37,7035571
2023-12-08T09:30:00,77.37,79.54,76.74,78.9,1576913
2023-12-11T09:30:00,78.9,85.79,76.16,83.36,3381437
2023-12-12T09:30:00,83.36,86.55,81.95,83.99,2236357
2023-12-13T09:30:00,83.99,84.34,78.47,78.99,6793626
2023-12-14T09:30:00,78.99,82.52,77.77,81.9,6030311
2023-12-15T09:30:00,81.9,82.06,80.08,81.84,3083408
2023-12-18T09:30:00,81.84,84.17,80.0,84.02,1842469
2023-12-19T09:30:00,84.02,88.9,81.76,87.05,2607253
2023-12-20T09:30:00,87.05,87.6,84.58,85.82,1309010
2023-12-21T09:30:00,85.82,88.81,84.83,86.78,2281093
2023-12-22T09:30:00,86.78,87.24,84.26,86.9,1017950
2023-12-25T09:30:00,86.9,89.33,85.85,86.99,2137426
2023-12-26T09:30:00,86.99,90.09,86.87,88.8,4794892
2023-12-27T09:30:00,88.8,90.92,88.04,89.0,2893294
2023-12-28T09:30:00,89.0,90.63,84.04,84.28,2979685
2023-12-29T09:30:00,84.28,88.47,83.02,83.1,5051052
