timestamp,open,high,low,close,volume
2023-05-11T09:30:00,433.15,433.97,432.6,433.55,3427220
2023-05-12T09:30:00,433.55,443.99,431.95,441.2,1770283
2023-05-15T09:30:00,441.2,443.95,433.78,434.68,5717697
2023-05-16T09:30:00,434.68,449.36,434.19,448.66,3668491
2023-05-17T09:30:00,448.66,452.25,444.22,446.14,1950651
2023-05-18T09:30:00,446.14,453.81,445.09,453.74,5642300
2023-05-19T09:30:00,453.74,454.45,445.35,450.2,1471541
2023-05-22T09:30:00,450.2,451.96,445.16,446.15,3184972
2023-05-23T09:30:00,446.15,450.43,445.94,450.06,4282909
2023-05-24T09:30:00,450.06,452.35,443.03,445.45,1787696
2023-05-25T09:30:00,445.45,451.46,444.01,448.21,5247963
2023-05-26T09:30:00,448.21,451.11,447.34,450.36,4860316
2023-05-29T09:30:00,450.36,452.78,440.58,441.12,3281749
2023-05-30T09:30:00,441.12,444.97,437.84,440.53,1745551
2023-05-31T09:30:00,440.53,440.76,436.55,438.0,3756793
2023-06-01T09:30:00,438.0,440.41,431.58,435.84,4088018
2023-06-02T09:30:00,435.84,442.82,431.53,442.47,5602171
2023-06-05T09:30:00,442.47,445.02,439.5,441.97,2330703
2023-06-06T09:30:00,441.97,450.67,438.94,450.08,4639406
2023-06-07T09:30:00,450.08,456.72,444.09,444.4,4638600
2023-06-08T09:30:00,444.4,453.68,442.66,448.96,2348310
2023-06-09T09:30:00,448.96,452.6,445.62,448.07,4926496
2023-06-12T09:30:00,448.07,453.25,444.12,451.25,4482441
2023-06-13T09:30:00,451.25,451.52,441.68,446.13,1419960
2023-06-14T09:30:00,446.13,450.7,443.18,449.5,1687397
2023-06-15T09:30:00,449.5,454.08,447.98,450.84,4810314
2023-06-16T09:30:00,450.84,453.41,445.08,449.53,2105795
2023-06-19T09:30:00,449.53,451.5,448.38,451.32,2646328
2023-06-20T09:30:00,451.32,455.63,448.45,454.19,3897813
2023-06-21T09:30:00,454.19,463.52,454.03,461.58,3338099
2023-06-22T09:30:00,461.58,470.57,456.55,468.08,3949051
2023-06-23T09:30:00,468.08,468.89,462.15,463.28,4944874
2023-06-26T09:30:00,463.28,464.13,457.61,459.7,2823518
2023-06-27T09:30:00,459.7,471.79,459.35,470.09,2364178
2023-06-28T09:30:00,470.09,472.64,462.97,466.34,2298666
2023-06-29T09:30:00,466.34,469.07,457.75,462.54,4175972
2023-06-30T09:30:00,462.54,468.64,451.39,451.73,4583682
2023-07-03T09:30:00,451.73,460.69,451.12,456.33,5460875
2023-07-04T09:30:00,456.33,466.3,449.61,463.82,4302259
2023-07-05T09:30:00,463.82,469.66,460.21,462.04,1988962
2023-07-06T09:30:00,462.04,466.11,456.34,457.19,4924663
2023-07-07T09:30:00,457.19,459.74,441.63,452.1,5042582
2023-07-10T09:30:00,452.1,455.02,449.15,453.16,3572152
2023-07-11T09:30:00,453.16,454.61,448.94,449.7,2324300
2023-07-12T09:30:00,449.7,454.44,445.56,451.02,2156892
2023-07-13T09:30:00,451.02,456.57,442.69,443.69,3685086
2023-07-14T09:30:00,443.69,444.24,435.33,440.98,4645893
2023-07-17T09:30:00,440.98,450.91,439.06,447.09,1806768
2023-07-18T09:30:00,447.09,450.55,443.23,449.84,2378017
2023-07-19T09:30:00,449.84,452.65,449.05,449.6,3991281
2023-07-20T09:30:00,449.6,455.6,449.44,450.63,2494914
2023-07-21T09:30:00,450.63,452.52,445.53,450.15,4852643
2023-07-24T09:30:00,450.15,452.52,447.28,448.2,2357197
2023-07-25T09:30:00,448.2,458.42,446.98,454.1,1595092
2023-07-26T09:30:00,454.1,458.51,450.97,451.78,4248333
2023-07-27T09:30:00,451.78,459.49,450.11,455.17,2588268
2023-07-28T09:30:00,455.17,463.9,453.57,462.78,2260718
2023-07-31T09:30:00,462.78,465.16,462.11,462.7,2096502
2023-08-01T09:30:00,462.7,465.37,456.39,457.96,1647281
2023-08-02T09:30:00,457.96,458.97,441.63,447.21,1603447
2023-08-03T09:30:00,447.21,448.95,440.53,440.83,1716766
2023-08-04T09:30:00,440.83,446.35,440.57,444.41,4955024
2023-08-07T09:30:00,444.41,451.08,437.66,446.2,2535179
2023-08-08T09:30:00,446.2,448.08,438.0,440.44,2627427
2023-08-09T09:30:00,440.44,441.52,436.03,437.29,1434658
2023-08-10T09:30:00,437.29,437.58,428.37,429.99,1190008
2023-08-11T09:30:00,429.99,438.35,429.47,436.64,4900557
2023-08-14T09:30:00,436.64,445.01,432.2,441.08,1508764
2023-08-15T09:30:00,441.08,443.7,439.03,441.76,2844033
2023-08-16T09:30:00,441.76,445.68,430.03,430.56,2302070
2023-08-17T09:30:00,430.56,432.37,424.28,431.6,4856421
2023-08-18T09:30:00,431.6,436.01,425.99,427.39,3982484
2023-08-21T09:30:00,427.39,434.85,425.57,434.66,5473288
2023-08-22T09:30:00,434.66,435.79,430.63,433.21,1757035
2023-08-23T09:30:00,433.21,438.67,432.89,437.93,5520097
2023-08-24T09:30:00,437.93,442.03,433.91,435.86,4947045
2023-08-25T09:30:00,435.86,436.41,431.96,433.25,5067606
2023-08-28T09:30:00,433.25,433.52,421.86,424.69,5275806
2023-08-29T09:30:00,424.69,435.87,423.65,434.33,4969185
2023-08-30T09:30:00,434.33,438.17,431.27,437.99,1644402
2023-08-31T09:30:00,437.99,441.49,435.16,438.94,1181607
2023-09-01T09:30:00,438.94,441.6,433.21,433.69,3908255
2023-09-04T09:30:00,433.69,437.52,426.45,426.57,4355401
2023-09-05T09:30:00,426.57,428.18,424.5,427.49,1550943
2023-09-06T09:30:00,427.49,434.08,426.63,431.27,1787614
2023-09-07T09:30:00,431.27,437.33,428.57,433.53,1498124
2023-09-08T09:30:00,433.53,435.01,431.77,433.93,3573238
2023-09-11T09:30:00,433.93,436.52,429.87,432.37,3720405
2023-09-12T09:30:00,432.37,433.31,427.91,428.76,1566336
2023-09-13T09:30:00,428.76,428.81,420.96,421.8,2145715
2023-09-14T09:30:00,421.8,423.43,410.5,412.47,2042281
2023-09-15T09:30:00,412.47,418.9,410.96,418.18,2716632
2023-09-18T09:30:00,418.18,429.56,417.78,429.52,1745889
2023-09-19T09:30:00,429.52,440.52,428.81,437.77,1642352
2023-09-20T09:30:00,437.77,437.96,434.24,435.25,4267159
2023-09-21T09:30:00,435.25,439.77,434.33,438.57,2412417
2023-09-22T09:30:00,438.57,454.37,437.73,454.3,5992766
2023-09-25T09:30:00,454.3,455.78,453.06,455.09,2352069
2023-09-26T09:30:00,455.09,465.92,454.48,464.69,5534079
2023-09-27T09:30:00,464.69,465.72,462.23,464.87,1721860
2023-09-28T09:30:00,464.87,467.68,453.23,458.36,4112949
2023-09-29T09:30:00,458.36,462.8,455.68,457.43,1507567
2023-10-02T09:30:00,457.43,466.88,453.33,461.13,2313264
2023-10-03T09:30:00,461.13,469.23,458.26,465.56,5170317
2023-10-04T09:30:00,465.56,466.85,464.26,466.45,3994876
2023-10-05T09:30:00,466.45,474.28,463.48,464.21,5053811
2023-10-06T09:30:00,464.21,468.43,459.45,462.14,4016790
2023-10-09T09:30:00,462.14,463.59,454.49,455.18,5313717
2023-10-10T09:30:00,455.18,457.27,443.18,447.89,5499814
2023-10-11T09:30:00,447.89,460.72,445.79,456.22,1414681
2023-10-12T09:30:00,456.22,463.69,454.67,459.98,1138599
2023-10-13T09:30:00,459.98,463.97,457.34,457.73,3534505
2023-10-16T09:30:00,457.73,458.85,444.0,450.67,5382004
2023-10-17T09:30:00,450.67,453.46,446.92,447.29,4058305
2023-10-18T09:30:00,447.29,447.74,442.06,445.09,3969670
2023-10-19T09:30:00,445.09,447.45,441.03,442.83,3752309
2023-10-20T09:30:00,442.83,446.42,435.89,437.16,1870499
2023-10-23T09:30:00,437.16,437.26,429.79,431.34,4703882
2023-10-24T09:30:00,431.34,433.43,431.24,431.51,2175099
2023-10-25T09:30:00,431.51,435.67,429.88,435.09,2150378
2023-10-26T09:30:00,435.09,437.58,429.69,431.02,3721899
2023-10-27T09:30:00,431.02,432.65,420.25,421.45,3771358
2023-10-30T09:30:00,421.45,422.38,420.97,422.37,2750555
2023-10-31T09:30:00,422.37,424.06,415.85,416.94,3988381
2023-11-01T09:30:00,416.94,420.49,416.12,417.02,4743126
2023-11-02T09:30:00,417.02,417.11,410.82,413.7,2724835
2023-11-03T09:30:00,413.7,415.79,399.11,403.07,5708465
2023-11-06T09:30:00,403.07,403.95,395.24,397.21,4303080
2023-11-07T09:30:00,397.21,398.91,391.63,393.6,1536651
2023-11-08T09:30:00,393.6,395.54,391.18,393.87,4385445
2023-11-09T09:30:00,393.87,402.18,391.1,401.42,4700868
2023-11-10T09:30:00,401.42,412.81,396.95,409.56,4948718
2023-11-13T09:30:00,409.56,410.29,408.41,410.08,3607011
2023-11-14T09:30:00,410.08,412.17,409.05,410.99,4557805
2023-11-15T09:30:00,410.99,411.76,404.51,408.32,1546339
2023-11-16T09:30:00,408.32,409.23,405.87,408.47,1522373
2023-11-17T09:30:00,408.47,408.84,400.49,403.12,4254974
2023-11-20T09:30:00,403.12,404.64,398.13,398.35,4571683
2023-11-21T09:30:00,398.35,403.68,396.64,398.32,4520595
2023-11-22T09:30:00,398.32,401.09,388.06,389.06,4809262
2023-11-23T09:30:00,389.06,392.39,377.34,379.08,1933004
2023-11-24T09:30:00,379.08,386.5,377.51,384.46,5362736
2023-11-27T09:30:00,384.46,389.27,377.78,382.02,5148703
2023-11-28T09:30:00,382.02,383.64,379.19,380.87,2300946
2023-11-29T09:30:00,380.87,384.63,380.51,383.45,2916405
2023-11-30T09:30:00,383.45,386.34,371.53,375.86,3951063
2023-12-01T09:30:00,375.86,378.14,372.53,375.26,5001731
2023-12-04T09:30:00,375.26,375.78,371.48,372.36,4179746
2023-12-05T09:30:00,372.36,381.2,369.6,379.28,4719502
2023-12-06T09:30:00,379.28,383.93,369.18,372.62,2765413
2023-12-07T09:30:00,372.62,373.55,368.86,372.53,3366834
2023-12-08T09:30:00,372.53,372.88,365.69,366.83,4769123
2023-12-11T09:30:00,366.83,368.97,361.27,362.94,5177608
2023-12-12T09:30:00,362.94,370.83,362.45,367.55,1814266
2023-12-13T09:30:00,367.55,368.26,367.24,367.48,2123740
2023-12-14T09:30:00,367.48,368.87,367.1,367.56,4530036
2023-12-15T09:30:00,367.56,374.5,366.09,370.89,2024022
2023-12-18T09:30:00,370.89,371.56,370.49,370.99,4653308
2023-12-19T09:30:00,370.99,372.28,366.62,369.16,2036586
2023-12-20T09:30:00,369.16,372.0,368.66,368.97,4373734
2023-12-21T09:30:00,368.97,377.93,365.76,376.77,1450274
2023-12-22T09:30:00,376.77,381.86,370.83,380.86,2561863
2023-12-25T09:30:00,380.86,381.6,377.42,377.58,4473342
2023-12-26T09:30:00,377.58,380.76,376.7,377.6,4483857
2023-12-27T09:30:00,377.6,378.09,365.6,368.7,4913969
2023-12-28T09:30:00,368.7,371.67,361.47,364.32,4760628
2023-12-29T09:30:00,364.32,364.54,361.27,362.67,3012520
